X,Y,RowID,CCNumber,CrimeDateTime,CrimeCode,Description,Inside_Outside,Weapon,Post,Gender,Age,Race,Ethnicity,Location,Old_District,New_District,Neighborhood,Latitude,Longitude,GeoLocation,PremiseType,Total_Incidents
-76.654815,39.309425,4986,22A01517,2022/01/03 07:00:00+00,6J,LARCENY,,,731,F,71,,,2300 W NORTH AVE,WESTERN,N/A,COPPIN HEIGHTS/ASH-CO-EAST,39.309424999999997,-76.654814999999999,"(39.309424999999997,-76.654814999999999)",,1
-76.614204538,39.2757011030001,4987,22A00589,2022/01/03 00:55:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,942,F,28,WHITE,NOT_HISPANIC_OR_LATINO,0 E WEST ST,SOUTHERN,N/A,FEDERAL HILL,39.275701103107608,-76.614204538247748,"(39.275701103107608,-76.614204538247748)",,1
-76.614204538,39.2757011030001,4988,22A00589,2022/01/03 00:55:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,942,F,27,WHITE,NOT_HISPANIC_OR_LATINO,0 E WEST ST,SOUTHERN,N/A,FEDERAL HILL,39.275701103107608,-76.614204538247748,"(39.275701103107608,-76.614204538247748)",,1
-76.590967,39.2244160000001,4989,22A00905,2022/01/03 19:00:00+00,5A,BURGLARY,,,911,M,29,WHITE,NOT_HISPANIC_OR_LATINO,1400 ELMTREE ST,SOUTHERN,N/A,CURTIS BAY,39.224415999999998,-76.590967000000006,"(39.224415999999998,-76.590967000000006)",,1
-76.55515,39.300104,4990,22A00910,2022/01/03 21:00:00+00,7A,AUTO THEFT,,,334,M,38,BLACK_OR_AFRICAN_AMERICAN,,5000 E MONUMENT ST,EASTERN,N/A,ORANGEVILLE,39.300103999999997,-76.555149999999998,"(39.300103999999997,-76.555149999999998)",,1
-76.61251,39.2800300000001,4991,22A02153,2022/01/03 14:00:00+00,6J,LARCENY,,,942,M,54,WHITE,,100 E MONTGOMERY ST,SOUTHERN,N/A,FEDERAL HILL,39.280029999999996,-76.61251,"(39.280029999999996,-76.61251)",,1
-76.63953,39.307485,4992,22A00772,2022/01/03 18:47:00+00,7A,AUTO THEFT,,,734,M,42,BLACK_OR_AFRICAN_AMERICAN,,2200 PENNSYLVANIA AVE,WESTERN,N/A,SANDTOWN-WINCHESTER,39.307485,-76.639529999999993,"(39.307485,-76.639529999999993)",,1
-76.6335819999999,39.2865650000001,4993,22A00774,2022/01/03 18:50:00+00,4B,AGG. ASSAULT,,KNIFE_CUTTING_INSTRUMENT,931,M,35,WHITE,,100 S SCHROEDER ST,SOUTHERN,N/A,HOLLINS MARKET,39.286565000000003,-76.633582000000004,"(39.286565000000003,-76.633582000000004)",,1
-76.670763,39.274462,4994,22C02699,2022/01/03 15:00:00+00,5B,BURGLARY,,,832,M,65,WHITE,UNKNOWN,3200 WILKENS AVE,SOUTHWEST,N/A,GWYNNS FALLS,39.274462,-76.670762999999994,"(39.274462,-76.670762999999994)",,1
-76.683758,39.334298,4995,22A00771,2022/01/03 18:51:00+00,4A,AGG. ASSAULT,,HANDGUN,621,M,31,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,4000 BOARMAN AVE,NORTHWEST,N/A,DORCHESTER,39.334297999999997,-76.683757999999997,"(39.334297999999997,-76.683757999999997)",,1
-76.6502609999999,39.2879520000001,4996,21L00388,2021/12/01 16:30:00+00,5F,BURGLARY,,,714,M,57,,,2100 W BALTIMORE ST,WESTERN,N/A,BOYD-BOOTH,39.287951999999997,-76.650261,"(39.287951999999997,-76.650261)",,1
-76.567761,39.313971,4997,21L00299,2021/12/01 23:32:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,434,F,34,BLACK_OR_AFRICAN_AMERICAN,,4100 ERDMAN AVE,NORTHEAST,N/A,BELAIR-EDISON,39.313971000000002,-76.567761000000004,"(39.313971000000002,-76.567761000000004)",,1
-76.6026179999999,39.300734,4998,21L00390,2021/12/01 17:00:00+00,6G,LARCENY,,,324,F,34,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,1100 WEBB CT,EASTERN,N/A,OLDTOWN,39.300733999999999,-76.602618000000007,"(39.300733999999999,-76.602618000000007)",,1
-76.591225,39.310754,4999,21L00425,2021/12/01 11:00:00+00,4A,AGG. ASSAULT,,FIREARM,331,F,17,BLACK_OR_AFRICAN_AMERICAN,,1900 E LAFAYETTE AVE,EASTERN,N/A,BROADWAY EAST,39.310754000000003,-76.591224999999994,"(39.310754000000003,-76.591224999999994)",,1
-76.5914529999999,39.3089850000001,5000,21L00302,2021/12/01 23:38:00+00,2A,RAPE,,,331,F,17,BLACK_OR_AFRICAN_AMERICAN,,1600 N WOLFE ST,EASTERN,N/A,BROADWAY EAST,39.308985,-76.591453000000001,"(39.308985,-76.591453000000001)",,1
-76.630228,39.291254,5001,21L00312,2021/12/01 23:50:00+00,4E,COMMON ASSAULT,,UNKNOWN,712,M,61,BLACK_OR_AFRICAN_AMERICAN,,200 N FREMONT AVE,WESTERN,N/A,POPPLETON,39.291254000000002,-76.630228000000002,"(39.291254000000002,-76.630228000000002)",,1
-76.6150299999999,39.2910360000001,5002,21L00070,2021/12/01 09:15:00+00,4B,AGG. ASSAULT,,PERSONAL_WEAPONS,111,M,43,WHITE,,0 E LEXINGTON ST,CENTRAL,N/A,DOWNTOWN,39.291035999999998,-76.615030000000004,"(39.291035999999998,-76.615030000000004)",,1
-76.7005619999999,39.2784090000001,5003,21L00076,2021/12/01 09:45:00+00,3AF,ROBBERY,,HANDGUN,833,U,30,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,500 COVENTRY RD,SOUTHWEST,N/A,BEECHFIELD,39.278409000000003,-76.700562000000005,"(39.278409000000003,-76.700562000000005)",,1
-76.675429,39.310868,5004,21L00081,2021/12/01 09:46:00+00,6G,LARCENY,,,812,M,38,,UNKNOWN,3400 CLIFTON AVE,SOUTHWEST,N/A,MOUNT HOLLY,39.310867999999999,-76.675428999999994,"(39.310867999999999,-76.675428999999994)",,1
-76.6783119999999,39.347612,5005,21L00090,2021/12/01 11:00:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,633,M,56,WHITE,,3400 W BELVEDERE AVE,NORTHWEST,N/A,ARLINGTON,39.347611999999998,-76.678312000000005,"(39.347611999999998,-76.678312000000005)",,1
-76.6783119999999,39.347612,5006,21L00090,2021/12/01 11:00:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,633,M,36,WHITE,,3400 W BELVEDERE AVE,NORTHWEST,N/A,ARLINGTON,39.347611999999998,-76.678312000000005,"(39.347611999999998,-76.678312000000005)",,1
-76.65615,39.2928860000001,5007,21L00098,2021/12/01 10:28:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,835,F,42,WHITE,NOT_HISPANIC_OR_LATINO,400 N WARWICK AVE,SOUTHWEST,N/A,PENROSE/FAYETTE STREET OUTREACH,39.292886000000003,-76.656149999999997,"(39.292886000000003,-76.656149999999997)",,1
-76.539888,39.3449450000001,5008,21L00103,2021/12/01 11:05:00+00,4A,AGG. ASSAULT,,HANDGUN,445,M,27,WHITE,NOT_HISPANIC_OR_LATINO,5900 KAVON AVE,NORTHEAST,N/A,CEDMONT,39.344945000000003,-76.539888000000005,"(39.344945000000003,-76.539888000000005)",,1
-76.671529,39.2737750000001,5009,21L00128,2021/12/01 12:58:00+00,4C,AGG. ASSAULT,,PERSONAL_WEAPONS,832,F,39,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,900 S CATON AVE,SOUTHWEST,N/A,VIOLETVILLE,39.273775000000001,-76.671529000000007,"(39.273775000000001,-76.671529000000007)",,1
-76.531129,39.3291740000001,5010,21L00440,2021/12/01 21:00:00+00,6D,LARCENY FROM AUTO,,,441,F,27,BLACK_OR_AFRICAN_AMERICAN,,5900 DAYWALT AVE,NORTHEAST,N/A,CEDONIA,39.329174000000002,-76.531129000000007,"(39.329174000000002,-76.531129000000007)",,1
-76.584419,39.2997570000001,5011,21K08408,2021/11/29 18:00:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,333,F,32,BLACK_OR_AFRICAN_AMERICAN,,2300 E MADISON ST,EASTERN,N/A,MILTON-MONTFORD,39.299757,-76.584418999999997,"(39.299757,-76.584418999999997)",,1
-76.620009,39.2999110000001,5012,21J08160,2021/10/28 04:25:00+00,5F,BURGLARY,,,124,NA,,,,800 N HOWARD ST,CENTRAL,N/A,MOUNT VERNON,39.299911000000002,-76.620008999999996,"(39.299911000000002,-76.620008999999996)",,1
-76.5904639999999,39.292809,5013,21J08217,2021/10/28 07:04:00+00,5B,BURGLARY,,,212,NA,,,,100 N WOLFE ST,SOUTHEAST,N/A,WASHINGTON HILL,39.292808999999998,-76.590463999999997,"(39.292808999999998,-76.590463999999997)",,1
-76.7027000849999,39.3562391890001,5014,21J08230,2021/10/28 10:25:00+00,6C,LARCENY,,,631,NA,,,,6500 REISTERSTOWN RD,NORTHWEST,N/A,REISTERSTOWN STATION,39.356239188636827,-76.702700085489099,"(39.356239188636827,-76.702700085489099)",,1
-76.570818,39.2947760000001,5015,21J08403,2021/10/28 19:48:00+00,6C,LARCENY,,PERSONAL_WEAPONS,224,NA,,,,3300 E FAYETTE ST,SOUTHEAST,N/A,PATTERSON PARK NEIGHBORHOOD,39.294775999999999,-76.570818000000003,"(39.294775999999999,-76.570818000000003)",,1
-76.6271609999999,39.3450340000001,5016,21J08410,2021/10/28 20:39:00+00,6C,LARCENY,,,534,NA,,,,200 W COLD SPRING LN,NORTHERN,N/A,EVERGREEN,39.345033999999998,-76.627161000000001,"(39.345033999999998,-76.627161000000001)",,1
-76.620852,39.289476,5017,21J08432,2021/10/28 22:45:00+00,5B,BURGLARY,,,114,NA,,,,0 N EUTAW ST,CENTRAL,N/A,DOWNTOWN,39.289476000000001,-76.620851999999999,"(39.289476000000001,-76.620851999999999)",,1
-76.672767,39.3131080000001,5018,21K00092,2021/10/28 15:00:00+00,5B,BURGLARY,,,811,NA,,,,3300 ELGIN AVE,SOUTHWEST,N/A,WALBROOK,39.313108,-76.672766999999993,"(39.313108,-76.672766999999993)",,1
-76.6026459999999,39.352017,5019,21J08871,2021/10/28 20:00:00+00,5A,BURGLARY,,,524,NA,,,,5200 MIDWOOD AVE,NORTHERN,N/A,KENILWORTH PARK,39.352016999999996,-76.602645999999993,"(39.352016999999996,-76.602645999999993)",,1
-76.6021009999999,39.3104260000001,5020,21J08386,2021/10/28 19:40:00+00,9S,SHOOTING,,FIREARM,314,M,37,BLACK_OR_AFRICAN_AMERICAN,,1200 E LAFAYETTE AVE,EASTERN,N/A,OLIVER,39.310426,-76.602101000000005,"(39.310426,-76.602101000000005)",STREET,1
-76.63141,39.305983,5021,21J08388,2021/10/28 19:47:00+00,1A,HOMICIDE,,FIREARM,132,M,36,BLACK_OR_AFRICAN_AMERICAN,,400 WILSON ST,CENTRAL,N/A,MADISON PARK,39.305982999999998,-76.631410000000002,"(39.305982999999998,-76.631410000000002)",STREET,1
-76.6239562869999,39.2851933370001,5022,21J35306,2021/10/28 18:35:00+00,6J,LARCENY,,NA,941,F,37,UNKNOWN,,600 PORTLAND ST,SOUTHERN,N/A,RIDGELY'S DELIGHT,39.285193336550236,-76.623956286973666,"(39.285193336550236,-76.623956286973666)",,1
-76.5889759999999,39.3327790000001,5023,21J08515,2021/10/28 11:10:00+00,6G,LARCENY,,NA,412,M,15,BLACK_OR_AFRICAN_AMERICAN,,3500 HILLEN RD,NORTHEAST,N/A,EDNOR GARDENS-LAKESIDE,39.332779,-76.588976,"(39.332779,-76.588976)",,1
-76.5710407399999,39.288829433,5024,21J08442,2021/10/28 23:43:00+00,1A,HOMICIDE,,FIREARM,225,F,51,BLACK_OR_AFRICAN_AMERICAN,,200 S BOULDIN ST,SOUTHEAST,N/A,HIGHLANDTOWN,39.288829433309616,-76.571040739737953,"(39.288829433309616,-76.571040739737953)",DWELLING,1
-76.6443399999999,39.297174,5025,21D00275,2021/10/28 18:31:00+00,4E,COMMON ASSAULT,,NA,713,F,63,BLACK_OR_AFRICAN_AMERICAN,,700 N MOUNT ST,WESTERN,N/A,HARLEM PARK,39.297173999999998,-76.64434,"(39.297173999999998,-76.64434)",OTHER/RESIDENTIAL,1
-76.5924139699999,39.3645334030001,5026,21J08245,2021/10/28 00:00:00+00,4E,COMMON ASSAULT,,NA,414,M,12,BLACK_OR_AFRICAN_AMERICAN,,5900 GLENNOR RD,NORTHEAST,N/A,RAMBLEWOOD,39.364533403056022,-76.59241396963003,"(39.364533403056022,-76.59241396963003)",,1
0.0,0.0,5027,21J08209,2021/10/28 09:20:00+00,4E,COMMON ASSAULT,,NA,,NA,,UNKNOWN,,,,N/A,,0,0,"(0,0)",,1
-76.672533,39.273513,5028,20E06476,2021/10/28 12:15:00+00,4E,COMMON ASSAULT,,NA,832,F,55,WHITE,,3300 WILKENS AVE,SOUTHWEST,N/A,SAINT AGNES,39.273513000000001,-76.672533000000001,"(39.273513000000001,-76.672533000000001)",STREET,1
-76.585741,39.2854540000001,5029,21J35294,2021/10/28 02:31:00+00,6J,LARCENY,,NA,214,F,59,WHITE,,2200 DUKER CT,SOUTHEAST,N/A,CANTON,39.285454,-76.585741,"(39.285454,-76.585741)",,1
-76.6374063109999,39.3090558490001,5030,22A07067,2022/01/27 10:50:00+00,3AF,ROBBERY,,HANDGUN,131,M,51,BLACK_OR_AFRICAN_AMERICAN,,500 GOLD ST,CENTRAL,N/A,DRUID HEIGHTS,39.309055848815028,-76.637406311483787,"(39.309055848815028,-76.637406311483787)",,1
-76.5895399999999,39.2964930000001,5031,22A07074,2022/01/27 11:01:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,321,M,26,WHITE,,500 N WASHINGTON ST,EASTERN,N/A,DUNBAR-BROADWAY,39.296492999999998,-76.58954,"(39.296492999999998,-76.58954)",,1
-76.589096,39.2893560000001,5032,22A07116,2022/01/27 14:00:00+00,6D,LARCENY FROM AUTO,,,212,M,55,UNKNOWN,HISPANIC_OR_LATINO,200 S WASHINGTON ST,SOUTHEAST,N/A,UPPER FELLS POINT,39.289355999999998,-76.589095999999998,"(39.289355999999998,-76.589095999999998)",,1
-76.6365299999999,39.3422650000001,5033,22A07119,2022/01/27 13:52:00+00,4B,AGG. ASSAULT,,KNIFE_CUTTING_INSTRUMENT,534,M,36,WHITE,,1000 ROLAND HEIGHTS AVE,NORTHERN,N/A,HOES HEIGHTS,39.342264999999998,-76.636529999999993,"(39.342264999999998,-76.636529999999993)",,1
-76.570818,39.2947760000001,5034,22A07134,2022/01/27 14:26:00+00,3GF,ROBBERY,,HANDGUN,224,M,21,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3300 E FAYETTE ST,SOUTHEAST,N/A,PATTERSON PARK NEIGHBORHOOD,39.294775999999999,-76.570818000000003,"(39.294775999999999,-76.570818000000003)",,1
-76.6491599999999,39.2665690000001,5035,22A07138,2022/01/27 15:31:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,831,F,21,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2000 GRIFFIS AVE,SOUTHWEST,N/A,MORRELL PARK,39.266568999999997,-76.649159999999995,"(39.266568999999997,-76.649159999999995)",,1
-76.618193,39.293008,5036,22A06753,2022/01/26 06:43:00+00,6F,LARCENY,,,114,NA,,,,200 W SARATOGA ST,CENTRAL,N/A,DOWNTOWN,39.293008,-76.618193000000005,"(39.293008,-76.618193000000005)",,1
-76.606588,39.314581,5037,22B00221,2022/02/01 16:25:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,312,F,48,BLACK_OR_AFRICAN_AMERICAN,,800 E 22ND ST,EASTERN,N/A,EAST BALTIMORE MIDWAY,39.314580999999997,-76.606588000000002,"(39.314580999999997,-76.606588000000002)",,1
-76.646205459,39.312068858,5038,22B00224,2022/02/01 17:04:00+00,6J,LARCENY,,,733,F,69,BLACK_OR_AFRICAN_AMERICAN,,1600 CLIFTON AVE,WESTERN,N/A,PENN NORTH,39.312068857757325,-76.64620545923033,"(39.312068857757325,-76.64620545923033)",,1
-76.670003607,39.338159417,5039,22B00229,2022/02/01 17:36:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,613,F,36,BLACK_OR_AFRICAN_AMERICAN,,2900 W COLD SPRING LN,NORTHWEST,N/A,TOWANDA-GRANTLEY,39.33815941701161,-76.670003607222014,"(39.33815941701161,-76.670003607222014)",,1
-76.689613,39.353128,5040,22B00234,2022/02/01 15:00:00+00,7A,AUTO THEFT,,,632,F,60,,,5800 JONQUIL AVE,NORTHWEST,N/A,GLEN,39.353127999999998,-76.689612999999994,"(39.353127999999998,-76.689612999999994)",,1
-76.6400859999999,39.247555,5041,22B00178,2022/02/01 15:10:00+00,6D,LARCENY FROM AUTO,,,922,M,31,UNKNOWN,HISPANIC_OR_LATINO,3400 ANNAPOLIS RD,SOUTHERN,N/A,CHERRY HILL,39.247554999999998,-76.640085999999997,"(39.247554999999998,-76.640085999999997)",,1
-76.622584,39.2929770000001,5042,22B00179,2022/02/01 14:45:00+00,4B,AGG. ASSAULT,,PERSONAL_WEAPONS,121,M,53,BLACK_OR_AFRICAN_AMERICAN,,300 N PACA ST,CENTRAL,N/A,UNIVERSITY OF MARYLAND,39.292977,-76.622584000000003,"(39.292977,-76.622584000000003)",,1
-76.6338699999999,39.299963,5043,22B01756,2022/02/01 08:00:00+00,6J,LARCENY,,,123,M,54,BLACK_OR_AFRICAN_AMERICAN,,1400 MYRTLE AVE,CENTRAL,N/A,UPTON,39.299962999999998,-76.633870000000002,"(39.299962999999998,-76.633870000000002)",,1
-76.6522439999999,39.252939,5044,22B00363,2022/02/01 16:15:00+00,6J,LARCENY,,,923,M,47,BLACK_OR_AFRICAN_AMERICAN,,2600 W PATAPSCO AVE,SOUTHERN,N/A,LAKELAND,39.252938999999998,-76.652243999999996,"(39.252938999999998,-76.652243999999996)",,1
-76.600674,39.3566530000001,5045,22B00678,2022/02/01 15:00:00+00,6J,LARCENY,,,523,M,45,BLACK_OR_AFRICAN_AMERICAN,,5500 MIDWOOD AVE,NORTHERN,N/A,CAMERON VILLAGE,39.356653000000001,-76.600673999999998,"(39.356653000000001,-76.600673999999998)",,1
-76.682958,39.281687,5046,22B05771,2022/02/21 12:30:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,824,F,65,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,4000 FREDERICK AVE,SOUTHWEST,N/A,IRVINGTON,39.281686999999998,-76.682957999999999,"(39.281686999999998,-76.682957999999999)",,1
-76.571763,39.3692520000001,5047,22B05755,2022/02/21 11:30:00+00,3J,ROBBERY,,,423,F,29,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2100 PENTLAND DR,NORTHEAST,N/A,HAMILTON HILLS,39.369252000000003,-76.571763000000004,"(39.369252000000003,-76.571763000000004)",,1
-76.591764,39.292762,5048,22B05784,2022/02/21 13:30:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,212,F,47,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,100 N ANN ST,SOUTHEAST,N/A,WASHINGTON HILL,39.292762000000003,-76.591763999999998,"(39.292762000000003,-76.591763999999998)",,1
-76.592184959,39.2326056790001,5049,22B06003,2022/02/21 07:00:00+00,7A,AUTO THEFT,,,911,M,48,UNKNOWN,,1300 CAMBRIA ST,SOUTHERN,N/A,CURTIS BAY,39.232605678684415,-76.592184958562257,"(39.232605678684415,-76.592184958562257)",,1
-76.666978,39.298455,5050,22B05804,2022/02/21 15:10:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,814,F,17,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,900 N FRANKLINTOWN RD,SOUTHWEST,N/A,FRANKLINTOWN ROAD,39.298454999999997,-76.666978,"(39.298454999999997,-76.666978)",,1
-76.658671,39.2781630000001,5051,22B05815,2022/02/21 15:47:00+00,7A,AUTO THEFT,,,834,F,25,WHITE,UNKNOWN,2600 WILKENS AVE,SOUTHWEST,N/A,MILLHILL,39.278162999999999,-76.658670999999998,"(39.278162999999999,-76.658670999999998)",,1
-76.5527719999999,39.285083,5052,22B04261,2022/02/15 21:30:00+00,3AO,ROBBERY,,PERSONAL_WEAPONS,233,M,18,WHITE,HISPANIC_OR_LATINO,700 RAPPOLLA ST,SOUTHEAST,N/A,GREEKTOWN,39.285083,-76.552772000000004,"(39.285083,-76.552772000000004)",,1
-76.6107909999999,39.2885870000001,5053,22B04268,2022/02/15 23:00:00+00,7A,AUTO THEFT,,,111,F,32,UNKNOWN,HISPANIC_OR_LATINO,300 WATER ST,CENTRAL,N/A,DOWNTOWN,39.288587,-76.610791000000006,"(39.288587,-76.610791000000006)",,1
-76.639076799,39.3325668890001,5054,22B04281,2022/02/15 22:00:00+00,6G,LARCENY,,,531,M,25,WHITE,,1400 UNION AVE,NORTHERN,N/A,HAMPDEN,39.332566889413428,-76.639076799164542,"(39.332566889413428,-76.639076799164542)",,1
-76.6143029999999,39.300219,5055,22B04245,2022/02/15 21:00:00+00,4B,AGG. ASSAULT,,KNIFE_CUTTING_INSTRUMENT,124,F,36,WHITE,,900 SAINT PAUL ST,CENTRAL,N/A,MOUNT VERNON,39.300218999999998,-76.614303000000007,"(39.300218999999998,-76.614303000000007)",,1
-76.579151299,39.294763141,5056,22B04158,2022/02/15 15:18:00+00,7A,AUTO THEFT,,,221,M,58,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,2700 PULASKI HWY,SOUTHEAST,N/A,MCELDERRY PARK,39.294763140574382,-76.579151299227334,"(39.294763140574382,-76.579151299227334)",,1
-76.64581,39.312264,5057,22B04159,2022/02/15 14:05:00+00,4A,AGG. ASSAULT,,HANDGUN,733,M,56,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,1600 CLIFTON AVE,WESTERN,N/A,PENN NORTH,39.312263999999999,-76.645809999999997,"(39.312263999999999,-76.645809999999997)",,1
-76.6064089669999,39.2762331820001,5058,22B04165,2022/02/15 16:00:00+00,3AJF,ROBBERY - CARJACKING,,HANDGUN,943,M,73,WHITE,,1200 KEY HWY,SOUTHERN,N/A,RIVERSIDE,39.276233181619524,-76.606408966835176,"(39.276233181619524,-76.606408966835176)",,1
-76.541687,39.275363,5059,22B04166,2022/02/15 15:40:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,234,F,23,,NOT_HISPANIC_OR_LATINO,1500 ELRINO ST,SOUTHEAST,N/A,BROENING MANOR,39.275362999999999,-76.541686999999996,"(39.275362999999999,-76.541686999999996)",,1
-76.5651109999999,39.32419,5060,22B04170,2022/02/15 15:55:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,432,M,45,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3200 RAMONA AVE,NORTHEAST,N/A,BELAIR-EDISON,39.324190000000002,-76.565111000000002,"(39.324190000000002,-76.565111000000002)",,1
-76.581668,39.298927,5061,22B04073,2022/02/15 09:20:00+00,7A,AUTO THEFT,,,333,M,43,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,700 N ROSE ST,EASTERN,N/A,MILTON-MONTFORD,39.298926999999999,-76.581667999999993,"(39.298926999999999,-76.581667999999993)",,1
-76.682304,39.3262,5062,22A00701,2022/01/03 14:15:00+00,6G,LARCENY,,,623,F,33,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,3800 W FOREST PARK AVE,NORTHWEST,N/A,FOREST PARK,39.3262,-76.682304000000002,"(39.3262,-76.682304000000002)",,1
-76.59876,39.3703400000001,5063,22A00703,2022/01/03 14:00:00+00,7A,AUTO THEFT,,,522,U,82,BLACK_OR_AFRICAN_AMERICAN,,6200 NORTHWOOD DR,NORTHERN,N/A,LAKE WALKER,39.370339999999999,-76.598759999999999,"(39.370339999999999,-76.598759999999999)",,1
-76.634911,39.2782750000001,5064,22A00927,2022/01/03 14:00:00+00,6J,LARCENY,,,932,M,50,BLACK_OR_AFRICAN_AMERICAN,,1300 BAYARD ST,SOUTHERN,N/A,WASHINGTON VILLAGE/PIGTOWN,39.278275000000001,-76.634911000000002,"(39.278275000000001,-76.634911000000002)",,1
-76.573008,39.3171350000001,5065,22A00938,2022/01/03 12:30:00+00,4B,AGG. ASSAULT,,BLUNT_OBJECT,434,M,29,BLACK_OR_AFRICAN_AMERICAN,,2900 EDISON HWY,NORTHEAST,N/A,BELAIR-EDISON,39.317135,-76.573008000000002,"(39.317135,-76.573008000000002)",,1
-76.574418,39.2858180000001,5066,22A02080,2022/01/09 01:20:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,214,F,27,WHITE,NOT_HISPANIC_OR_LATINO,500 S POTOMAC ST,SOUTHEAST,N/A,CANTON,39.285817999999999,-76.574417999999994,"(39.285817999999999,-76.574417999999994)",,1
-76.7017289999999,39.2845780000001,5067,22A02253,2022/01/09 17:50:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,823,F,69,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,0 N ROCK GLEN RD,SOUTHWEST,N/A,WESTGATE,39.284578000000003,-76.701729,"(39.284578000000003,-76.701729)",,1
-76.6922299999999,39.3491450000001,5068,22A02283,2022/01/09 20:55:00+00,3P,ROBBERY,,PERSONAL_WEAPONS,631,M,56,AMERICAN_INDIAN_OR_ALASKA_NATIVE,MIDDLE_EASTERN,5600 REISTERSTOWN RD,NORTHWEST,N/A,GLEN,39.349145,-76.692229999999995,"(39.349145,-76.692229999999995)",,1
-76.6922299999999,39.3491450000001,5069,22A02283,2022/01/09 20:55:00+00,3P,ROBBERY,,PERSONAL_WEAPONS,631,M,31,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,5600 REISTERSTOWN RD,NORTHWEST,N/A,GLEN,39.349145,-76.692229999999995,"(39.349145,-76.692229999999995)",,1
-76.613804,39.2889940000001,5070,22A02262,2022/01/09 18:00:00+00,4E,COMMON ASSAULT,,UNKNOWN,111,F,22,BLACK_OR_AFRICAN_AMERICAN,NOT_HISPANIC_OR_LATINO,0 LIGHT ST,CENTRAL,N/A,DOWNTOWN,39.288994000000002,-76.613804000000002,"(39.288994000000002,-76.613804000000002)",,1
-76.606137,39.2951770000001,5071,22A02263,2022/01/09 19:15:00+00,4E,COMMON ASSAULT,,PERSONAL_WEAPONS,324,M,37,WHITE,,400 COLVIN ST,EASTERN,N/A,OLDTOWN,39.295177000000002,-76.606137000000004,"(39.295177000000002,-76.606137000000004)",,1
-76.631434,39.3129720000001,5072,22A02554,2022/01/09 22:00:00+00,6D,LARCENY FROM AUTO,,,133,F,39,BLACK_OR_AFRICAN_AMERICAN,UNKNOWN,2200 CALLOW AVE,CENTRAL,N/A,RESERVOIR HILL,39.312972000000002,-76.631433999999999,"(39.312972000000002,-76.631433999999999)",,1
-76.6641309999999,39.333871,5073,22A02115,2022/01/09 05:27:00+00,7A,AUTO THEFT,,,613,F,42,BLACK_OR_AFRICAN_AMERICAN,,4000 REISTERSTOWN RD,NORTHWEST,N/A,TOWANDA-GRANTLEY,39.333871000000002,-76.664130999999998,"(39.333871000000002,-76.664130999999998)",,1
-76.546725136,39.302817518,5074,22A02116,2022/01/09 05:34:00+00,6D,LARCENY FROM AUTO,,,433,M,34,WHITE,NOT_HISPANIC_OR_LATINO,900 ALRICKS WAY,NORTHEAST,N/A,ARMISTEAD GARDENS,39.302817517527906,-76.546725135790709,"(39.302817517527906,-76.546725135790709)",,1
